state_code,age,Marriage_Status,Education_level,Primary_Occupation,total_members,SmartPhone,HaveBankACC,HUF,RationCard,GaribKalayanYojna,Annual_Routine_Expenditure,Amount_Invested,Yojana,total_income,finanicial_Status,financial_vulnerability
32,35,Married,Up To Primary,Others,2,Feature phone/Basic phone,Yes,No,BPL,Yes,68000.0,4000.0,18000,102000.0,16000.0,20000.0
32,65,Widowed,Illiterate,Self-employed – Non-agriculture,6,,Yes,No,APL,Yes,703000.0,100350.0,0,1848000.0,1145000.0,1245350.0
32,37,Married,Matric,Regular salaried/wage employee,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,479000.0,189000.0,6000,1604000.0,1119000.0,1308000.0
32,18,Unmarried,Graduate,Self-employed – Non-agriculture,5,,No,No,APL,Yes,335000.0,9000.0,6000,924000.0,583000.0,592000.0
32,20,Unmarried,Graduate,Non-agriculture labour,8,,Yes,No,APL,No,147000.0,0.0,2000,242000.0,93000.0,93000.0
32,35,Married,Up To Primary,Others,8,,Yes,,APL,No,654000.0,29000.0,0,1998000.0,1344000.0,1373000.0
32,38,Married,Up To Primary,Non-agriculture labour,6,,No,No,APL,Yes,90000.0,2000.0,0,168000.0,78000.0,80000.0
32,53,Married,Up To Primary,Non-agriculture labour,5,,Yes,No,APL,Yes,101000.0,0.0,6000,204000.0,97000.0,97000.0
32,37,Married,Higher secondary,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,327000.0,62000.0,0,724000.0,397000.0,459000.0
32,40,Married,Matric,Non-agriculture labour,6,,Yes,No,APL,Yes,90000.0,15000.0,6000,192000.0,96000.0,111000.0
32,30,Married,Middle,Non-agriculture labour,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,71000.0,0.0,2000,144000.0,71000.0,71000.0
32,38,Married,Middle,Non-agriculture labour,8,,Yes,No,BPL,Yes,145000.0,0.0,2000,242000.0,95000.0,95000.0
32,50,Married,Illiterate,Non-agriculture labour,4,,Yes,No,BPL,Yes,98000.0,0.0,0,242000.0,144000.0,144000.0
32,32,Unmarried,Up To Primary,Self-employed – Non-agriculture,5,,No,No,APL,No,614000.0,10000.0,0,2010000.0,1396000.0,1406000.0
32,36,Married,Higher secondary,Non-agriculture labour,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,100000.0,0.0,2000,242000.0,140000.0,140000.0
32,40,Married,Matric,Self-employed – Agriculture,11,Feature phone/Basic phone,Yes,No,APL,Yes,981000.0,662000.0,6000,2836000.0,1849000.0,2511000.0
32,36,Married,Up To Primary,Self-employed – Non-agriculture,5,,Yes,No,BPL,Yes,254000.0,7000.0,0,602000.0,348000.0,355000.0
32,30,Unmarried,Higher secondary,Regular salaried/wage employee,5,,No,No,APL,Yes,296000.0,5000.0,0,320000.0,24000.0,29000.0
32,29,Married,Graduate,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,281000.0,93000.0,0,1084000.0,803000.0,896000.0
32,27,Married,Matric,Regular salaried/wage employee,5,Feature phone/Basic phone,Yes,No,APL,Yes,332000.0,229000.0,0,1286000.0,954000.0,1183000.0
32,36,Married,Up To Primary,Others,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,1173000.0,140730.0,6000,2532000.0,1353000.0,1493730.0
32,70,Married,Illiterate,Non-agriculture labour,5,,Yes,No,BPL,Yes,246000.0,5000.0,1900,560000.0,312100.0,317100.0
32,60,Widowed,Illiterate,Regular salaried/wage employee,4,,No,No,APL,No,1111000.0,780000.0,0,3614000.0,2503000.0,3283000.0
32,30,Married,Up To Primary,Non-agriculture labour,6,,Yes,No,BPL,Yes,80000.0,5000.0,0,168000.0,88000.0,93000.0
32,35,Married,Illiterate,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,217000.0,149000.0,6000,1004000.0,781000.0,930000.0
32,60,Married,Illiterate,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,494000.0,243000.0,23000,1976000.0,1459000.0,1702000.0
32,48,Married,Middle,Self-employed – Non-agriculture,4,Feature phone/Basic phone,Yes,No,BPL,Yes,291000.0,0.0,1800,554000.0,261200.0,261200.0
32,42,Married,Matric,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,294000.0,3500.0,1800,614000.0,318200.0,321700.0
32,32,Unmarried,Higher secondary,Regular salaried/wage employee,2,,Yes,No,APL,No,315000.0,110000.0,0,964000.0,649000.0,759000.0
32,32,Married,Graduate,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),No,No,APL,No,325000.0,43000.0,0,724000.0,399000.0,442000.0
32,25,Married,Middle,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,463000.0,211000.0,0,1768000.0,1305000.0,1516000.0
32,50,Married,Illiterate,Agriculture labour,6,,Yes,No,BPL,Yes,326000.0,5000.0,0,724000.0,398000.0,403000.0
32,35,Married,Illiterate,Non-agriculture labour,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,80000.0,8000.0,0,180000.0,100000.0,108000.0
32,50,Married,Up To Primary,Regular salaried/wage employee,2,,Yes,No,APL,No,411000.0,160000.0,0,964000.0,553000.0,713000.0
32,23,Unmarried,Up To Primary,Regular salaried/wage employee,4,,No,No,APL,No,338000.0,70000.0,0,964000.0,626000.0,696000.0
32,24,Married,Matric,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,366000.0,74000.0,0,964000.0,598000.0,672000.0
32,30,Unmarried,Up To Primary,Self-employed – Non-agriculture,5,,Yes,No,APL,No,651000.0,240000.0,1900,1604000.0,951100.0,1191100.0
32,45,Married,Matric,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,238000.0,8000.0,0,602000.0,364000.0,372000.0
32,32,Married,Higher secondary,Regular salaried/wage employee,5,Feature phone/Basic phone,Yes,No,APL,No,388000.0,210000.0,0,1404000.0,1016000.0,1226000.0
32,22,Married,Higher secondary,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),No,No,BPL,Yes,229000.0,69000.0,9500,744000.0,505500.0,574500.0
32,32,Married,Graduate,Non-agriculture labour,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,89000.0,0.0,6000,166000.0,71000.0,71000.0
32,25,Unmarried,Illiterate,Regular salaried/wage employee,6,,No,No,BPL,Yes,298000.0,173000.0,0,1286000.0,988000.0,1161000.0
32,45,Married,Matric,Regular salaried/wage employee,4,,Yes,No,APL,Yes,261000.0,179000.0,6000,724000.0,457000.0,636000.0
32,55,Married,Middle,Non-agriculture labour,6,Feature phone/Basic phone,Yes,No,BPL,No,342000.0,8000.0,1800,402000.0,58200.0,66200.0
32,31,Married,Graduate,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),No,No,APL,Yes,344000.0,108000.0,17500,1164000.0,802500.0,910500.0
32,18,Unmarried,Graduate,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,607000.0,240000.0,0,1526000.0,919000.0,1159000.0
32,28,Married,Graduate,Self-employed – Non-agriculture,5,Feature phone/Basic phone,Yes,No,BPL,Yes,237000.0,35000.0,11000,360000.0,112000.0,147000.0
32,32,Married,Higher secondary,Regular salaried/wage employee,5,Feature phone/Basic phone,No,No,APL,No,356000.0,88000.0,0,1062000.0,706000.0,794000.0
32,29,Married,Up To Primary,Self-employed – Non-agriculture,6,Feature phone/Basic phone,Yes,No,APL,No,917000.0,610000.0,0,2010000.0,1093000.0,1703000.0
32,24,Married,Higher secondary,Regular salaried/wage employee,5,,No,No,BPL,Yes,343000.0,65000.0,6000,804000.0,455000.0,520000.0
32,38,Married,Matric,Self-employed – Non-agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,683000.0,310000.0,0,2010000.0,1327000.0,1637000.0
32,28,Married,Graduate,Others,6,Smart phone (With data or phone that can do WhatsApp),No,No,APL,No,24000.0,70800.0,0,40000.0,16000.0,86800.0
32,36,Married,Illiterate,Self-employed – Non-agriculture,8,,Yes,No,APL,No,449000.0,23000.0,0,1404000.0,955000.0,978000.0
32,35,Married,Graduate,Regular salaried/wage employee,2,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,149000.0,23000.0,6000,280000.0,125000.0,148000.0
32,32,Unmarried,Up To Primary,Others,5,,Yes,No,BPL,Yes,226000.0,32000.0,6000,602000.0,370000.0,402000.0
32,34,Unmarried,Middle,Self-employed – Non-agriculture,5,,No,No,APL,No,759000.0,451000.0,0,2812000.0,2053000.0,2504000.0
32,28,Married,Post–graduate & Professional,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),No,No,No card,No,134000.0,4000.0,0,242000.0,108000.0,112000.0
32,29,Married,Illiterate,Self-employed – Agriculture,2,Smart phone (With data or phone that can do WhatsApp),No,No,No card,No,25000.0,0.0,0,40000.0,15000.0,15000.0
32,35,Married,Illiterate,Regular salaried/wage employee,5,Feature phone/Basic phone,Yes,No,APL,No,175000.0,4000.0,0,242000.0,67000.0,71000.0
32,28,Married,Matric,Regular salaried/wage employee,2,Smart phone (With data or phone that can do WhatsApp),No,No,APL,No,112000.0,7000.0,0,242000.0,130000.0,137000.0
32,26,Married,Technical/diploma/vocational,Regular salaried/wage employee,2,Smart phone (With data or phone that can do WhatsApp),No,No,APL,No,169000.0,9000.0,0,360000.0,191000.0,200000.0
32,29,Married,Graduate,Self-employed – Non-agriculture,5,Smart phone (With data or phone that can do WhatsApp),No,No,APL,No,267000.0,9000.0,0,964000.0,697000.0,706000.0
32,34,Unmarried,Up To Primary,Self-employed – Agriculture,5,,Yes,No,APL,Yes,175000.0,0.0,0,602000.0,427000.0,427000.0
32,55,Married,Illiterate,Regular salaried/wage employee,6,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,476000.0,222000.0,6000,1526000.0,1044000.0,1266000.0
32,38,Married,Up To Primary,Self-employed – Non-agriculture,5,,Yes,No,APL,No,279000.0,7000.0,0,562000.0,283000.0,290000.0
32,20,Married,Post–graduate & Professional,Self-employed – Non-agriculture,5,Smart phone (With data or phone that can do WhatsApp),No,No,APL,No,266000.0,9000.0,0,944000.0,678000.0,687000.0
32,26,Married,Matric,Self-employed – Non-agriculture,5,Feature phone/Basic phone,Yes,No,APL,Yes,283000.0,57000.0,0,602000.0,319000.0,376000.0
32,33,Unmarried,Up To Primary,Self-employed – Non-agriculture,5,,Yes,No,APL,No,303000.0,58000.0,0,724000.0,421000.0,479000.0
32,32,Married,Up To Primary,Regular salaried/wage employee,4,Feature phone/Basic phone,Yes,No,APL,Yes,280000.0,36000.0,0,674000.0,394000.0,430000.0
32,36,Married,Higher secondary,Self-employed – Non-agriculture,2,Both,Yes,No,APL,No,361000.0,10000.0,0,944000.0,583000.0,593000.0
32,26,Married,Post–graduate & Professional,Self-employed – Non-agriculture,5,Smart phone (With data or phone that can do WhatsApp),No,No,APL,No,305000.0,8000.0,6000,864000.0,553000.0,561000.0
32,20,Married,Technical/diploma/vocational,Others,4,Smart phone (With data or phone that can do WhatsApp),No,No,BPL,No,5000.0,1000.0,0,4000.0,-1000.0,0.0
32,32,Married,Illiterate,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),No,No,BPL,No,190000.0,50000.0,0,402000.0,212000.0,262000.0
32,32,Married,Illiterate,Others,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,10000.0,1000.0,0,20000.0,10000.0,11000.0
32,38,Married,Illiterate,Others,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,291000.0,7000.0,0,804000.0,513000.0,520000.0
32,50,Married,Illiterate,Others,4,,Yes,No,APL,No,695000.0,33000.0,0,562000.0,-133000.0,-100000.0
32,42,Married,Illiterate,Others,5,Smart phone (With data or phone that can do WhatsApp),Yes,Yes,BPL,No,27000.0,1000.0,0,60000.0,33000.0,34000.0
32,50,Married,Illiterate,Self-employed – Non-agriculture,5,,Yes,No,APL,No,127000.0,3000.0,10000,200000.0,63000.0,66000.0
32,30,Married,Matric,Others,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,No,15000.0,1000.0,0,40000.0,25000.0,26000.0
32,52,Married,Up To Primary,Others,10,,Yes,No,APL,No,731000.0,15000.0,0,618000.0,-113000.0,-98000.0
32,18,Unmarried,Higher secondary,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),Yes,,BPL,No,210000.0,3000.0,10000,200000.0,-20000.0,-17000.0
32,24,Married,Matric,Others,2,,Yes,No,No card,No,151000.0,9000.0,0,402000.0,251000.0,260000.0
32,30,Married,Matric,Regular salaried/wage employee,5,,No,No,APL,No,436000.0,238000.0,0,1606000.0,1170000.0,1408000.0
32,40,Married,Matric,Non-agriculture labour,4,,Yes,No,BPL,No,166000.0,0.0,0,320000.0,154000.0,154000.0
32,31,Married,Up To Primary,Self-employed – Non-agriculture,6,,Yes,No,BPL,No,362000.0,7000.0,19000,678000.0,297000.0,304000.0
32,32,Married,Illiterate,Others,2,Smart phone (With data or phone that can do WhatsApp),No,No,BPL,No,44000.0,3000.0,0,68000.0,24000.0,27000.0
32,40,Married,Illiterate,Regular salaried/wage employee,4,,Yes,No,APL,No,439000.0,182000.0,0,1446000.0,1007000.0,1189000.0
32,18,Unmarried,Matric,Self-employed – Non-agriculture,5,,Yes,No,APL,No,641000.0,185000.0,0,1404000.0,763000.0,948000.0
8,26,Unmarried,Matric,Regular salaried/wage employee,5,Feature phone/Basic phone,Yes,No,APL,No,297000.0,112500.0,10000,724000.0,417000.0,529500.0
8,29,Married,Middle,Non-agriculture labour,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,119000.0,3000.0,0,218000.0,99000.0,102000.0
8,45,Married,Matric,Non-agriculture labour,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,Yes,163000.0,37000.0,10500,438000.0,264500.0,301500.0
8,30,Unmarried,Up To Primary,Non-agriculture labour,9,,No,No,APL,Yes,109000.0,16500.0,4500,260000.0,146500.0,163000.0
8,30,Married,Illiterate,Non-agriculture labour,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,201000.0,16500.0,4500,488000.0,282500.0,299000.0
8,30,Married,Up To Primary,Non-agriculture labour,9,Smart phone (With data or phone that can do WhatsApp),Yes,No,APL,Yes,171000.0,22500.0,3000,414000.0,240000.0,262500.0
8,29,Unmarried,Matric,Regular salaried/wage employee,8,,No,No,APL,Yes,120000.0,11000.0,4500,212000.0,87500.0,98500.0
8,26,Married,Illiterate,Self-employed – Non-agriculture,4,Feature phone/Basic phone,Yes,No,APL,Yes,138000.0,49000.0,3500,256000.0,114500.0,163500.0
8,19,Unmarried,Higher secondary,Others,3,,Yes,No,APL,Yes,65000.0,8000.0,9300,102000.0,27700.0,35700.0
8,27,Unmarried,Up To Primary,Self-employed – Non-agriculture,4,,Yes,No,APL,Yes,138000.0,37000.0,9000,236000.0,89000.0,126000.0
8,19,Unmarried,Higher secondary,Regular salaried/wage employee,9,,Yes,No,APL,Yes,217000.0,22500.0,3000,414000.0,194000.0,216500.0
8,30,Unmarried,Up To Primary,Non-agriculture labour,9,,Yes,No,APL,Yes,128000.0,4800.0,12000,288000.0,148000.0,152800.0
8,36,Married,Middle,Self-employed – Non-agriculture,8,Feature phone/Basic phone,Yes,No,APL,Yes,285000.0,73000.0,2500,612000.0,324500.0,397500.0
8,30,Married,Higher secondary,Regular salaried/wage employee,4,,Yes,No,APL,Yes,153000.0,32000.0,3000,414000.0,258000.0,290000.0
8,50,Widowed,Illiterate,Non-agriculture labour,5,,No,No,APL,Yes,118000.0,17000.0,0,242000.0,124000.0,141000.0
8,19,Unmarried,Graduate,Regular salaried/wage employee,13,,Yes,No,APL,Yes,315000.0,99500.0,3000,1016000.0,698000.0,797500.0
8,25,Married,Middle,Self-employed – Non-agriculture,5,,Yes,No,APL,Yes,143000.0,33400.0,0,320000.0,177000.0,210400.0
8,30,Unmarried,Up To Primary,Self-employed – Agriculture,8,,No,No,No card,No,209000.0,49500.0,0,602000.0,393000.0,442500.0
8,45,Married,Matric,Self-employed – Agriculture,11,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,239000.0,66000.0,0,724000.0,485000.0,551000.0
8,75,Married,Illiterate,Self-employed – Agriculture,5,,Yes,No,BPL,No,181000.0,51000.0,0,562000.0,381000.0,432000.0
8,50,Married,Illiterate,Regular salaried/wage employee,8,,Yes,No,BPL,No,190000.0,30500.0,0,482000.0,292000.0,322500.0
8,38,Married,Up To Primary,Self-employed – Agriculture,4,,Yes,No,BPL,No,207000.0,29500.0,0,602000.0,395000.0,424500.0
8,37,Unmarried,Matric,Self-employed – Agriculture,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,164000.0,36000.0,0,482000.0,318000.0,354000.0
8,30,Unmarried,Up To Primary,Self-employed – Agriculture,5,,Yes,No,No card,No,124000.0,15000.0,0,386000.0,262000.0,277000.0
8,20,Unmarried,Higher secondary,Self-employed – Agriculture,8,,Yes,No,BPL,No,326000.0,105500.0,0,1004000.0,678000.0,783500.0
8,35,Married,Higher secondary,Self-employed – Agriculture,14,Feature phone/Basic phone,Yes,No,BPL,No,276000.0,56000.0,0,804000.0,528000.0,584000.0
8,35,Married,Up To Primary,Self-employed – Agriculture,10,Feature phone/Basic phone,Yes,No,No card,No,268000.0,65000.0,0,724000.0,456000.0,521000.0
8,32,Unmarried,Up To Primary,Self-employed – Agriculture,8,,No,No,BPL,No,296000.0,79000.0,0,1044000.0,748000.0,827000.0
8,32,Married,Matric,Self-employed – Agriculture,9,,Yes,No,BPL,No,245000.0,92000.0,0,724000.0,479000.0,571000.0
8,39,Married,Matric,Regular salaried/wage employee,8,,Yes,No,No card,No,665000.0,339500.0,0,1928000.0,1263000.0,1602500.0
8,50,Unmarried,Up To Primary,Others,11,,No,No,No card,No,469000.0,69000.0,0,1446000.0,977000.0,1046000.0
8,38,Married,Matric,Others,10,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,777000.0,44000.0,0,1928000.0,1151000.0,1195000.0
8,30,Married,Middle,Self-employed – Agriculture,8,,Yes,No,BPL,No,311000.0,76000.0,0,1004000.0,693000.0,769000.0
8,28,Married,Higher secondary,Self-employed – Agriculture,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,217000.0,30000.0,0,602000.0,385000.0,415000.0
8,55,Widowed,Illiterate,Regular salaried/wage employee,4,,Yes,No,No card,No,406000.0,318000.0,0,1446000.0,1040000.0,1358000.0
8,29,Unmarried,Up To Primary,Non-agriculture labour,10,,No,No,BPL,No,203000.0,20000.0,0,562000.0,359000.0,379000.0
8,38,Married,Middle,Non-agriculture labour,4,,No,No,BPL,No,237000.0,15000.0,0,482000.0,245000.0,260000.0
8,30,Married,Higher secondary,Regular salaried/wage employee,10,,Yes,No,No card,No,715000.0,200000.0,0,2410000.0,1695000.0,1895000.0
8,26,Married,Illiterate,Self-employed – Agriculture,11,,Yes,No,BPL,No,247000.0,55000.0,0,724000.0,477000.0,532000.0
8,26,Unmarried,Up To Primary,Non-agriculture labour,8,,No,No,BPL,No,298000.0,30000.0,1500,804000.0,504500.0,534500.0
8,20,Unmarried,Graduate,Regular salaried/wage employee,9,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,264000.0,250000.0,0,1446000.0,1182000.0,1432000.0
8,37,Married,Illiterate,Non-agriculture labour,4,Feature phone/Basic phone,Yes,No,BPL,No,196000.0,6000.0,0,386000.0,190000.0,196000.0
8,30,Unmarried,Up To Primary,Non-agriculture labour,8,,Yes,No,BPL,No,179000.0,15000.0,0,386000.0,207000.0,222000.0
8,55,Married,Illiterate,Self-employed – Agriculture,9,,No,No,BPL,No,247000.0,83000.0,0,724000.0,477000.0,560000.0
8,66,Married,Up To Primary,Regular salaried/wage employee,9,,Yes,No,No card,No,485000.0,190000.0,0,2010000.0,1525000.0,1715000.0
8,35,Married,Matric,Self-employed – Agriculture,10,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,285000.0,82000.0,1500,788000.0,501500.0,583500.0
8,27,Married,Higher secondary,Self-employed – Agriculture,9,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,209000.0,71000.0,1500,642000.0,431500.0,502500.0
8,35,Unmarried,Matric,Non-agriculture labour,4,,Yes,No,No card,No,183000.0,31000.0,0,360000.0,177000.0,208000.0
8,36,Unmarried,Up To Primary,Self-employed – Agriculture,4,,Yes,No,BPL,No,154000.0,40000.0,0,482000.0,328000.0,368000.0
8,60,Widowed,Illiterate,Self-employed – Agriculture,5,,Yes,No,BPL,No,212000.0,50000.0,0,724000.0,512000.0,562000.0
8,34,Married,Illiterate,Self-employed – Agriculture,5,,Yes,No,BPL,No,190000.0,45000.0,0,562000.0,372000.0,417000.0
8,32,Unmarried,Up To Primary,Non-agriculture labour,8,,Yes,No,BPL,No,209000.0,20000.0,0,482000.0,273000.0,293000.0
8,40,Married,Middle,Self-employed – Agriculture,9,,Yes,No,BPL,No,275000.0,90000.0,1500,724000.0,447500.0,537500.0
8,50,Married,Up To Primary,Regular salaried/wage employee,3,,Yes,No,BPL,No,204000.0,14000.0,1500,488000.0,282500.0,296500.0
8,33,Unmarried,Middle,Self-employed – Agriculture,10,,No,No,BPL,No,188000.0,54000.0,0,642000.0,454000.0,508000.0
8,25,Unmarried,Up To Primary,Non-agriculture labour,5,,No,No,BPL,No,178000.0,15000.0,0,482000.0,304000.0,319000.0
8,24,Married,Higher secondary,Non-agriculture labour,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,350000.0,9700.0,0,884000.0,534000.0,543700.0
8,22,Unmarried,Graduate,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,No card,No,292000.0,49000.0,0,804000.0,512000.0,561000.0
8,48,Married,Illiterate,Self-employed – Agriculture,5,,Yes,No,BPL,No,253000.0,90000.0,0,724000.0,471000.0,561000.0
8,32,Married,Matric,Non-agriculture labour,8,Feature phone/Basic phone,Yes,No,BPL,Yes,282000.0,40000.0,0,642000.0,360000.0,400000.0
8,40,Married,Illiterate,Self-employed – Agriculture,4,,Yes,No,BPL,No,169000.0,25000.0,0,482000.0,313000.0,338000.0
8,41,Married,Illiterate,Self-employed – Agriculture,5,,Yes,No,BPL,No,225000.0,93000.0,0,724000.0,499000.0,592000.0
8,27,Married,Higher secondary,Self-employed – Agriculture,9,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,301000.0,143000.0,0,1004000.0,703000.0,846000.0
8,24,Married,Illiterate,Non-agriculture labour,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,236000.0,25000.0,1500,568000.0,330500.0,355500.0
8,42,Married,Up To Primary,Self-employed – Agriculture,8,Feature phone/Basic phone,Yes,No,BPL,No,205000.0,82000.0,0,602000.0,397000.0,479000.0
8,40,Married,Illiterate,Self-employed – Agriculture,3,,Yes,No,BPL,No,121000.0,25000.0,0,386000.0,265000.0,290000.0
36,37,Married,Up To Primary,Self-employed – Agriculture,4,,Yes,,BPL,No,300000.0,0.0,0,402000.0,102000.0,102000.0
36,37,Married,Higher secondary,Non-agriculture labour,3,,No,No,BPL,No,57000.0,0.0,15000,120000.0,48000.0,48000.0
36,48,Married,Up To Primary,Self-employed – Non-agriculture,1,,Yes,No,BPL,No,185000.0,10000.0,15000,360000.0,160000.0,170000.0
36,25,Unmarried,Up To Primary,Self-employed – Agriculture,3,,No,No,BPL,No,42000.0,63000.0,15000,120000.0,63000.0,126000.0
36,33,Married,Up To Primary,Self-employed – Agriculture,3,,No,No,BPL,No,88000.0,0.0,0,202000.0,114000.0,114000.0
36,22,Married,Middle,Self-employed – Agriculture,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,201000.0,0.0,15000,240000.0,24000.0,24000.0
36,28,Married,Matric,Self-employed – Agriculture,1,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,95000.0,0.0,0,240000.0,145000.0,145000.0
36,24,Married,Matric,Self-employed – Agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,73000.0,0.0,0,226000.0,153000.0,153000.0
36,33,Married,Higher secondary,Self-employed – Agriculture,3,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,29000.0,0.0,0,80000.0,51000.0,51000.0
36,35,Married,Up To Primary,Self-employed – Agriculture,3,,No,No,BPL,No,45000.0,0.0,0,120000.0,75000.0,75000.0
36,26,Married,Matric,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,271000.0,0.0,20000,360000.0,69000.0,69000.0
36,38,Married,Graduate,Agriculture labour,5,,No,No,BPL,No,122000.0,0.0,15000,240000.0,103000.0,103000.0
36,26,Married,Middle,Agriculture labour,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,132000.0,0.0,15000,240000.0,93000.0,93000.0
36,23,Married,Middle,Regular salaried/wage employee,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,188000.0,7000.0,15000,554000.0,351000.0,358000.0
36,28,Unmarried,Up To Primary,Self-employed – Agriculture,5,,No,No,BPL,No,227000.0,0.0,15500,360000.0,117500.0,117500.0
36,30,Unmarried,Higher secondary,Agriculture labour,3,Smart phone (With data or phone that can do WhatsApp),No,No,BPL,No,114000.0,0.0,15000,240000.0,111000.0,111000.0
36,30,Married,Middle,Regular salaried/wage employee,8,,Yes,No,BPL,No,174000.0,4000.0,19200,448000.0,254800.0,258800.0
36,25,Married,Up To Primary,Agriculture labour,4,,Yes,No,BPL,No,109000.0,0.0,15000,240000.0,116000.0,116000.0
36,35,Married,Illiterate,Others,1,Feature phone/Basic phone,Yes,No,BPL,No,392000.0,10000.0,0,722000.0,330000.0,340000.0
36,34,Unmarried,Middle,Self-employed – Agriculture,4,,Yes,No,BPL,No,134000.0,0.0,22000,464000.0,308000.0,308000.0
36,50,Married,Illiterate,Others,1,,Yes,No,BPL,No,69000.0,8500.0,0,162000.0,93000.0,101500.0
36,51,Married,Up To Primary,Regular salaried/wage employee,5,,Yes,No,BPL,No,458000.0,0.0,17200,820000.0,344800.0,344800.0
36,34,Unmarried,Middle,Self-employed – Agriculture,4,,Yes,No,BPL,No,90000.0,0.0,15000,240000.0,135000.0,135000.0
36,30,Married,Illiterate,Self-employed – Agriculture,8,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,90000.0,0.0,0,202000.0,112000.0,112000.0
36,21,Married,Graduate,Self-employed – Agriculture,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,230000.0,54000.0,0,642000.0,412000.0,466000.0
36,28,Married,Illiterate,Regular salaried/wage employee,4,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,209000.0,3000.0,0,162000.0,-47000.0,-44000.0
36,28,Married,Illiterate,Self-employed – Non-agriculture,5,Smart phone (With data or phone that can do WhatsApp),Yes,No,BPL,No,262000.0,8000.0,15000,682000.0,405000.0,413000.0
36,50,Married,Illiterate,Self-employed – Agriculture,4,,Yes,No,BPL,Yes,15000.0,0.0,0,48000.0,33000.0,33000.0
36,40,Married,Matric,Self-employed – Agriculture,3,Feature phone/Basic phone,Yes,No,BPL,No,229000.0,0.0,15000,360000.0,116000.0,116000.0
36,33,Unmarried,Middle,Self-employed – Agriculture,4,,Yes,No,BPL,No,88000.0,0.0,15000,240000.0,137000.0,137000.0
